"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8"
"3688","09/03/2017",11722,11924,"A","B","D","AW",3,0,1,"A",1
"3689","09/03/2017",10935,11111,"A","B","F","AW",2,1,0,"A",1
"3690","09/03/2017",11189,11371,"A","B","F","FF",3,0,1,"A",1
"3691","09/03/2017",11137,11318,"A","B","D","CK",5,0,1,"A",1
"3692","09/03/2017",9093,9174,"A","A","E","AW",3,0,2,"A",3
"3693","09/03/2017",8316,8313,"A","B","F","AW",2,1,5,"A",3
"3694","09/03/2017",3018,1897,"A","B","F","AW",2,2,6,"A",2
"3695","09/03/2017",8291,8284,"A","C","D","AW",3,0,1,"A",4
"3696","09/03/2017",5950,5535,"A","B","F","FZ",3,0,2,"A",2
"3697","09/03/2017",14129,14476,"A","B","G","CK",3,0,1,"A",1
"3698","09/03/2017",3785,2835,"A","A","F","FZ",4,0,4,"A",6
"3699","14/03/2017",7562,7458,"A","B","E","AW",2,1,5,"A",2
"3700","09/03/2017",10900,11074,"A","B","F","TD",2,0,1,"A",1
"3701","09/03/2017",3789,2839,"A","A","E","AW",2,0,3,"A",3
"3702","09/03/2017",4458,3673,"A","B","F","FF",3,0,1,"A",1
"3703","09/03/2017",12279,12507,"A","B","E","OV",1,0,3,"A",2
"3704","09/03/2017",11288,11472,"A","B","F","CK",3,0,1,"A",1
"3705","09/03/2017",8815,8866,"A","B","D","AW",4,2,9,"A",4
"3706","09/03/2017",5483,4938,"A","B","F","FF",3,0,2,"A",1
"3707","09/03/2017",13282,13565,"A","B","E","AW",2,0,4,"A",4
"3708","09/03/2017",1316,8292,"A","B","F","AW",2,1,8,"A",2
"3709","09/03/2017",141,8539,"A","B","E","CK",2,2,14,"A",3
"3710","09/03/2017",11221,11404,"A","B","F","CK",2,0,4,"A",3
"3711","09/03/2017",984,5330,"A","B","F","FF",4,2,10,"A",3
"3712","09/03/2017",6934,6730,"A","A","G","AW",2,2,5,"A",2
"3713","09/03/2017",13446,13745,"A","B","E","FZ",2,0,3,"A",3
"3714","09/03/2017",2678,1475,"A","B","E","TD",3,0,5,"A",9
"3715","09/03/2017",2911,1769,"A","B","F","AW",2,0,1,"A",1
"3716","09/03/2017",2237,936,"A","C","E","FF",3,2,1,"A",2
"3717","09/03/2017",2995,1871,"A","C","F","CK",3,0,1,"A",3
"3718","09/03/2017",1755,328,"A","B","F","AW",2,0,1,"A",1
"3719","09/03/2017",8426,8436,"A","C","E","CK",3,0,3,"A",3
"3720","09/03/2017",5284,4687,"A","A","F","DW",3,0,1,"A",2
"3721","09/03/2017",13137,13408,"A","B","E","TD",2,0,1,"A",1
"3722","09/03/2017",11401,11592,"A","B","F","TD",2,0,1,"A",1
"3723","09/03/2017",4084,3209,"A","B","F","HB",3,0,2,"A",2
"3724","09/03/2017",8711,8749,"A","B","F","AW",4,1,5,"A",2
"3725","09/03/2017",13753,14078,"A","B","E","AW",4,0,3,"A",3
"3726","09/03/2017",3514,2503,"A","B","F","WD",3,0,1,"A",1
"3727","06/03/2017",14951,188,"A","B","F","FF",6,0,1,"A",2
"3728","09/03/2017",8966,9036,"A","B","F","DW",3,4,14,"A",8
"3729","09/03/2017",5082,4427,"A","B","E","FF",2,1,5,"A",2
"3730","09/03/2017",542,2528,"A","B","F","TD",3,2,17,"A",3
"3731","09/03/2017",13038,13302,"A","B","F","FF",2,2,2,"A",1
"3732","09/03/2017",8558,8585,"A","B","E","DW",3,2,6,"A",2
"3733","09/03/2017",11214,11397,"A","B","F","FZ",2,1,1,"A",5
"3734","09/03/2017",11614,11813,"A","B","F","AW",2,0,1,"A",1
"3735","14/03/2017",14415,14773,"A","B","E","AW",2,0,1,"A",1
"3736","09/03/2017",12905,13161,"A","B","D","AW",2,0,1,"A",1
"3737","09/03/2017",3531,2523,"A","C","B","FF",3,1,2,"A",4
"3738","09/03/2017",1495,15027,"A","B","F","AW",2,0,1,"A",1
"3739","09/03/2017",4600,3840,"A","B","F","FF",2,0,3,"A",2
"3740","09/03/2017",3044,1929,"A","B","E","AW",2,0,1,"A",1
"3741","09/03/2017",13869,14199,"A","C","D","FF",3,1,1,"A",1
"3742","09/03/2017",4153,3293,"A","A","F","AW",3,1,1,"A",1
"3743","09/03/2017",3570,2571,"A","B","G","TD",4,2,15,"A",6
"3744","09/03/2017",1153,6495,"A","B","F","AW",3,0,11,"A",3
"3745","09/03/2017",937,5061,"A","A","E","DW",3,2,2,"A",4
"3746","09/03/2017",11522,11718,"A","B","E","AW",3,0,2,"A",2
"3747","09/03/2017",4516,3743,"A","A","E","AW",3,1,4,"A",3
"3748","09/03/2017",341,1071,"A","B","E","FF",4,1,1,"A",1
"3749","09/03/2017",6492,6200,"A","B","F","AW",2,0,1,"A",1
"3750","09/03/2017",4715,3981,"A","B","F","FZ",2,0,3,"A",2
"3751","09/03/2017",3025,1906,"A","A","F","FF",3,0,5,"A",1
"3752","09/03/2017",12844,13098,"A","B","G","CK",3,1,4,"A",4
"3753","09/03/2017",1365,9045,"A","B","F","TD",2,0,3,"A",2
"3754","09/03/2017",13643,13957,"A","A","E","DW",3,1,5,"A",4
"3755","09/03/2017",556,2638,"A","B","F","TD",2,0,13,"A",4
"3756","09/03/2017",5210,4589,"A","C","F","TD",2,1,17,"A",4
"3757","09/03/2017",3723,2758,"A","B","F","FZ",3,1,6,"A",2
"3758","09/03/2017",11324,11509,"A","B","D","AW",3,0,2,"A",3
"3759","09/03/2017",11908,12119,"A","B","E","TD",2,0,2,"A",2
"3760","09/03/2017",3464,2445,"A","B","F","AW",2,3,2,"A",2
"3761","09/03/2017",3017,1896,"A","B","F","FR",2,3,16,"A",5
"3762","09/03/2017",12065,12284,"A","B","F","TD",2,0,1,"A",1
"3763","06/03/2017",2720,1534,"A","A","E","OV",3,0,8,"A",8
"3764","09/03/2017",10326,10474,"A","B","E","AW",3,2,6,"A",4
"3765","09/03/2017",12229,12454,"A","B","E","FF",3,0,2,"A",3
"3766","09/03/2017",11188,11370,"A","A","F","FZ",4,1,5,"A",4
"3767","09/03/2017",270,646,"A","B","F","FR",2,0,6,"A",3
"3768","09/03/2017",418,1637,"A","C","F","FR",3,0,8,"A",11
"3769","14/03/2017",14651,15189,"A","B","E","FF",3,1,1,"A",1
"3770","09/03/2017",2245,947,"A","B","E","FR",1,0,1,"A",1
"3771","09/03/2017",14728,15325,"A","B","F","FF",3,0,0,"A",2
"3772","09/03/2017",12691,12939,"A","B","F","CK",3,0,1,"A",1
"3773","09/03/2017",3355,2312,"A","B","F","AW",4,0,1,"A",1
"3774","09/03/2017",13627,13941,"A","B","E","HB",2,0,2,"A",4
"3775","09/03/2017",11342,11528,"A","B","F","OV",2,0,1,"A",1
"3776","09/03/2017",1653,103,"A","A","F","OV",3,3,8,"A",4
"3777","09/03/2017",9037,9112,"A","B","F","AW",2,0,2,"A",2
"3778","09/03/2017",13478,13783,"A","B","F","OV",3,0,1,"A",1
"3779","09/03/2017",13081,13348,"A","B","F","FF",3,0,1,"A",1
"3780","09/03/2017",214,307,"A","B","F","DW",2,0,1,"A",1
"3781","09/03/2017",1257,7587,"A","B","F","TD",3,0,3,"A",3
"3782","09/03/2017",2247,949,"A","B","F","DW",3,0,2,"A",2
"3783","09/03/2017",6866,6650,"A","C","F","FZ",2,7,17,"A",9
"3784","09/03/2017",8033,8000,"A","B","F","AW",3,1,8,"A",2
"3785","09/03/2017",3977,3079,"A","C","F","FZ",3,7,39,"A",13
"3786","09/03/2017",12720,12969,"A","B","D","AW",2,0,1,"A",1
"3787","09/03/2017",1905,526,"A","B","F","AW",2,1,1,"A",1
"3788","09/03/2017",14512,14927,"A","B","E","TD",3,0,0,"A",1
"3789","09/03/2017",6067,5675,"A","A","F","FF",3,0,4,"A",4
"3790","09/03/2017",12827,13079,"A","B","D","FF",2,0,2,"A",2
"3791","09/03/2017",8062,8031,"A","A","F","AW",2,0,1,"A",1
"3792","09/03/2017",6677,6422,"A","C","F","AW",3,0,7,"A",1
"3793","09/03/2017",12650,12896,"A","B","E","AW",2,0,2,"A",2
"3794","09/03/2017",280,710,"A","B","E","CK",3,3,10,"A",4
"3795","06/03/2017",9315,9409,"A","B","F","FF",3,0,2,"A",2
"3796","09/03/2017",3474,2459,"A","B","E","AW",2,0,2,"A",1
"3797","14/03/2017",14338,14694,"A","B","E","CK",5,1,0,"A",1
"3798","09/03/2017",11770,11973,"A","B","F","AW",3,0,1,"A",1
"3799","09/03/2017",8737,8780,"A","B","D","TD",3,1,4,"A",3
"3800","09/03/2017",12052,12271,"A","B","F","AW",2,0,2,"A",1
"3801","09/03/2017",2957,1825,"A","B","E","TD",2,0,1,"A",2
"3802","09/03/2017",8466,8480,"A","B","F","AW",2,0,1,"A",1
"3803","14/03/2017",13967,14308,"A","B","F","FF",3,1,0,"A",1
"3804","09/03/2017",5510,4971,"A","B","E","FZ",2,1,1,"A",3
"3805","09/03/2017",11282,11466,"A","B","F","CK",3,0,1,"A",1
"3806","09/03/2017",140,8510,"A","B","F","AW",2,0,4,"A",4
"3807","09/03/2017",6007,5598,"A","B","F","AW",2,1,1,"A",2
"3808","09/03/2017",13789,14115,"A","B","G","DW",2,0,3,"A",3
"3809","09/03/2017",5759,5298,"A","B","E","AW",3,0,2,"A",2
"3810","09/03/2017",2340,1068,"A","B","G","FF",3,1,7,"A",5
"3811","09/03/2017",48,2228,"A","C","E","FZ",3,1,5,"A",3
"3812","09/03/2017",7479,7365,"A","A","E","AW",3,5,8,"A",7
"3813","09/03/2017",1172,6684,"A","C","F","FF",3,1,14,"A",5
"3814","09/03/2017",1201,6895,"A","B","F","AW",2,2,2,"A",1
"3815","09/03/2017",8780,8828,"A","B","F","CK",2,0,5,"A",2
"3816","09/03/2017",13512,13818,"A","B","E","DW",2,0,2,"A",2
"3817","09/03/2017",819,4444,"A","B","E","FF",2,1,11,"A",1
"3818","09/03/2017",58,2891,"A","B","F","AW",3,4,13,"A",3
"3819","09/03/2017",4857,4154,"A","A","F","FZ",4,1,1,"A",3
"3820","09/03/2017",12597,12842,"A","B","F","FF",2,0,2,"A",2
"3821","09/03/2017",6748,6511,"A","A","F","FF",3,0,7,"A",7
"3822","09/03/2017",2435,1183,"A","B","F","FF",3,0,6,"A",2
"3823","14/03/2017",13978,14319,"A","B","F","AW",3,0,1,"A",1
"3824","14/03/2017",13327,13615,"A","B","E","OV",1,3,2,"A",4
"3825","09/03/2017",2005,643,"A","B","E","FF",4,5,18,"A",3
"3826","09/03/2017",283,722,"A","B","F","DW",2,1,21,"A",3
"3827","09/03/2017",13604,13915,"A","B","G","FF",8,0,1,"A",1
"3828","09/03/2017",6312,5970,"A","C","D","TD",2,0,8,"A",2
"3829","09/03/2017",6582,6309,"A","B","E","AW",2,0,1,"A",2
"3830","09/03/2017",13711,14033,"A","B","D","AW",2,0,1,"A",1
"3831","09/03/2017",299,811,"A","B","F","AW",3,0,9,"A",3
"3832","14/03/2017",14239,14590,"A","B","E","AW",3,1,1,"A",2
"3833","09/03/2017",1808,397,"A","C","E","AW",3,1,7,"A",4
"3834","09/03/2017",7271,7118,"A","B","F","AW",2,2,2,"A",1
"3835","06/03/2017",4856,4153,"A","B","F","FF",3,1,4,"A",3
"3836","09/03/2017",3328,2282,"A","B","E","AW",3,0,1,"A",2
"3837","09/03/2017",1704,260,"A","B","D","AW",2,1,2,"A",1
"3838","09/03/2017",4575,3809,"A","A","F","TD",2,0,4,"A",4
"3839","09/03/2017",4627,3873,"A","B","E","FZ",1,3,18,"A",7
"3840","09/03/2017",12200,12423,"A","B","F","AW",2,2,2,"A",1
"3841","09/03/2017",9331,9425,"A","B","F","FF",4,3,4,"A",3
"3842","09/03/2017",3547,2542,"A","A","F","FZ",3,5,11,"A",4
"3843","09/03/2017",5428,4875,"A","A","F","AW",3,0,1,"A",1
"3844","09/03/2017",3019,1898,"A","B","F","FZ",3,0,8,"A",4
"3845","09/03/2017",5962,5547,"A","B","G","FF",6,1,2,"A",1
"3846","09/03/2017",2745,1566,"A","B","E","FZ",0,0,1,"A",1
"3847","09/03/2017",12621,12867,"A","B","F","FF",3,0,2,"A",3
"3848","14/03/2017",1308,8189,"A","B","F","OV",1,0,1,"A",2
"3849","09/03/2017",4853,4149,"A","B","F","FF",5,0,1,"A",2
"3850","09/03/2017",7173,7008,"A","B","D","FF",2,0,4,"A",2
"3851","09/03/2017",6662,6405,"A","A","G","FR",2,0,1,"A",1
"3852","09/03/2017",6143,5763,"A","B","E","DW",3,1,6,"A",4
"3853","09/03/2017",252,504,"A","B","F","AW",2,1,13,"A",3
"3854","09/03/2017",11316,11501,"A","B","D","AW",2,0,2,"A",2
"3855","09/03/2017",5478,4933,"A","B","F","WD",4,1,1,"A",1
"3856","09/03/2017",7392,7257,"A","A","F","OV",4,0,7,"A",4
"3857","09/03/2017",2275,985,"A","B","F","AW",2,2,2,"A",1
"3858","09/03/2017",1076,5994,"A","A","E","FR",2,3,16,"A",7
"3859","09/03/2017",1156,6519,"A","B","F","FF",4,0,2,"A",4
"3860","09/03/2017",12877,13132,"A","B","E","FF",3,0,1,"A",1
"3861","09/03/2017",12784,13034,"A","B","F","AW",2,0,1,"A",1
"3862","09/03/2017",5775,5318,"A","B","D","FF",3,1,7,"A",3
"3863","09/03/2017",5235,4625,"A","B","F","TD",4,0,1,"A",1
"3864","09/03/2017",12111,12333,"A","B","F","FZ",4,1,1,"A",1
"3865","09/03/2017",10860,11032,"A","B","D","CK",3,0,1,"A",1
"3866","09/03/2017",1488,15018,"A","A","E","FF",2,0,7,"A",3
"3867","09/03/2017",1842,445,"A","B","F","FF",3,0,1,"A",1
"3868","09/03/2017",4318,3504,"A","B","E","AW",3,2,4,"A",3
"3869","09/03/2017",89,5088,"A","B","E","FF",2,0,5,"A",2
"3870","09/03/2017",13303,13588,"A","B","F","CK",3,1,1,"A",1
"3871","09/03/2017",6081,5695,"A","C","F","TD",2,0,9,"A",2
"3872","09/03/2017",13675,13994,"A","B","E","HB",2,0,2,"A",2
"3873","09/03/2017",10850,11022,"A","B","G","FF",4,0,0,"A",1
"3874","09/03/2017",12539,12779,"A","B","G","CK",3,2,6,"A",6
"3875","09/03/2017",12149,12372,"A","B","E","AW",2,0,2,"A",2
"3876","09/03/2017",2443,1191,"A","B","E","CK",5,0,2,"A",2
"3877","09/03/2017",13913,14249,"A","B","D","AW",3,0,1,"A",1
"3878","09/03/2017",391,1478,"A","B","E","AW",3,0,1,"A",1
"3879","09/03/2017",11101,11281,"A","C","E","OV",4,0,1,"A",3
"3880","09/03/2017",9,5835,"A","C","E","AW",3,1,1,"A",1
"3881","09/03/2017",2770,1595,"A","B","F","DW",2,0,3,"A",2
"3882","09/03/2017",4892,4196,"A","B","F","FF",3,0,1,"A",2
"3883","09/03/2017",6953,6752,"A","B","F","AW",3,0,7,"A",1
"3884","14/03/2017",14056,14400,"A","B","D","DW",3,1,0,"A",1
"3885","09/03/2017",3332,2286,"A","B","E","AW",4,0,1,"A",1
"3886","09/03/2017",6204,5838,"A","B","D","AW",2,2,12,"A",4
"3887","09/03/2017",7277,7125,"A","B","E","FZ",3,0,3,"A",5
"3888","09/03/2017",8963,9033,"A","B","E","TD",2,1,8,"A",1
"3889","09/03/2017",12885,13140,"A","B","D","FZ",2,2,2,"A",2
"3890","14/03/2017",14582,15107,"A","B","E","FF",3,1,1,"A",1
"3891","14/03/2017",3698,2728,"A","B","F","DW",2,0,1,"A",1
"3892","09/03/2017",4862,4159,"A","B","D","CK",5,0,1,"A",2
"3893","14/03/2017",763,4053,"A","B","F","CK",3,0,1,"A",2
"3894","09/03/2017",2487,1242,"A","B","F","DW",2,0,2,"A",2
"3895","09/03/2017",5524,4988,"A","B","E","FZ",3,0,1,"A",1
"3896","09/03/2017",5336,4756,"A","A","F","CK",9,0,1,"A",2
"3897","09/03/2017",7411,7278,"A","B","F","CK",3,0,3,"A",3
"3898","09/03/2017",2015,660,"A","A","F","FR",5,2,6,"A",4
"3899","09/03/2017",5568,5052,"A","A","G","FR",4,0,5,"A",5
"3900","09/03/2017",2530,1291,"A","B","F","FZ",2,3,14,"A",3
"3901","09/03/2017",13888,14220,"A","B","F","DW",2,0,6,"A",5
"3902","09/03/2017",9082,9163,"A","B","E","FZ",1,0,5,"A",5
"3903","09/03/2017",4286,3463,"A","B","F","CK",3,0,1,"A",2
"3904","09/03/2017",2732,1550,"A","A","E","AW",2,0,4,"A",5
"3905","06/03/2017",14964,211,"A","B","F","AW",2,0,0,"A",2
"3906","14/03/2017",14066,14410,"A","B","F","AW",3,0,1,"A",1
"3907","09/03/2017",4347,3537,"A","B","F","AW",2,0,1,"A",1
"3908","09/03/2017",12536,12776,"A","B","F","TD",2,0,3,"A",3
"3909","09/03/2017",398,1518,"A","B","F","FF",2,2,7,"A",3
"3910","09/03/2017",2967,1836,"A","B","F","AW",2,1,2,"A",2
"3911","09/03/2017",13565,13874,"A","B","G","FF",4,1,1,"A",1
"3912","09/03/2017",3014,1893,"A","A","F","AW",3,0,5,"A",2
"3913","09/03/2017",12332,12565,"A","B","F","AW",3,1,1,"A",1
"3914","09/03/2017",6806,6579,"A","C","D","FF",2,4,14,"A",3
"3915","09/03/2017",13613,13924,"A","B","D","TD",2,1,1,"A",1
"3916","09/03/2017",2287,999,"A","C","F","HB",3,6,11,"A",4
"3917","09/03/2017",11622,11821,"A","A","F","FZ",2,0,1,"A",2
"3918","09/03/2017",11253,11437,"A","B","D","TD",2,0,1,"A",1
"3919","14/03/2017",14423,14781,"A","B","E","FF",3,0,1,"A",1
"3920","09/03/2017",4108,3238,"A","B","F","FF",3,1,1,"A",1
"3921","09/03/2017",3895,2981,"A","B","E","FF",3,0,1,"A",1
"3922","09/03/2017",12304,12534,"A","B","E","AW",5,0,1,"A",1
"3923","09/03/2017",12904,13160,"A","B","D","FF",3,0,1,"A",1
"3924","09/03/2017",4098,3228,"A","B","F","CK",3,1,2,"A",1
"3925","09/03/2017",368,1314,"A","C","F","DW",2,1,12,"A",4
"3926","09/03/2017",6281,5933,"A","A","F","FF",2,0,5,"A",2
"3927","09/03/2017",13092,13360,"A","B","F","CK",2,0,2,"A",2
"3928","09/03/2017",6139,5758,"A","B","F","FZ",3,3,8,"A",4
"3929","09/03/2017",2398,1139,"A","A","E","AW",2,0,3,"A",3
"3930","09/03/2017",1182,6756,"A","B","F","CK",3,1,5,"A",2
"3931","09/03/2017",10802,10972,"A","B","F","TD",3,0,0,"A",1
"3932","09/03/2017",14278,14630,"A","B","G","HB",1,0,2,"A",2
"3933","14/03/2017",14051,14395,"A","B","F","CK",3,1,0,"A",1
"3934","09/03/2017",441,1811,"A","B","E","FR",3,0,8,"A",5
"3935","09/03/2017",11225,11408,"A","B","F","AW",3,0,1,"A",1
"3936","09/03/2017",3703,2735,"A","C","F","AW",2,0,3,"A",3
"3937","09/03/2017",3198,2126,"A","B","E","CK",8,1,5,"A",3
"3938","09/03/2017",11196,11379,"A","B","D","FF",2,0,1,"A",1
"3939","09/03/2017",13013,13275,"A","B","E","AW",2,1,2,"A",2
"3940","09/03/2017",5199,4577,"A","B","F","FF",2,1,8,"A",2
"3941","09/03/2017",13460,13762,"A","B","F","AW",2,0,1,"A",1
"3942","09/03/2017",1862,468,"A","B","E","FF",4,0,5,"A",2
"3943","09/03/2017",2679,1480,"A","A","E","FF",3,0,5,"A",2
"3944","09/03/2017",3659,2682,"A","B","E","AW",2,0,6,"A",1
"3945","09/03/2017",7609,7511,"A","A","G","TD",2,3,10,"A",4
"3946","09/03/2017",1419,14867,"A","B","F","AW",3,0,1,"A",1
"3947","09/03/2017",5050,4390,"A","B","E","DW",3,1,8,"A",2
"3948","09/03/2017",10854,11026,"A","B","E","TD",2,0,13,"A",7
"3949","09/03/2017",2716,1526,"A","B","F","AW",2,2,10,"A",2
"3950","09/03/2017",8687,8721,"A","B","F","TD",3,0,5,"A",2
"3951","14/03/2017",14576,15101,"A","B","E","FF",5,0,1,"A",1
"3952","09/03/2017",4086,3211,"A","B","G","CK",5,3,13,"A",6
"3953","09/03/2017",12867,13121,"A","B","E","FZ",3,0,1,"A",1
"3954","09/03/2017",13250,13533,"A","B","E","CK",3,0,1,"A",1
"3955","09/03/2017",1735,300,"A","B","F","FF",9,1,1,"A",1
"3956","09/03/2017",13741,14064,"A","B","E","AW",3,0,2,"A",3
"3957","09/03/2017",7845,7785,"A","B","F","FF",3,0,4,"A",4
"3958","09/03/2017",13297,13582,"A","B","D","FZ",1,0,2,"A",2
"3959","09/03/2017",4381,3580,"A","A","E","FF",3,1,3,"A",3
"3960","09/03/2017",8820,8873,"A","A","E","AW",2,0,1,"A",2
"3961","09/03/2017",1560,15294,"A","B","F","FZ",3,2,12,"A",3
"3962","09/03/2017",14181,14531,"A","A","F","FZ",4,0,1,"A",1
"3963","09/03/2017",859,4655,"A","B","F","FF",3,0,1,"A",1
"3964","09/03/2017",5500,4956,"A","B","F","FZ",2,0,1,"A",1
"3965","09/03/2017",727,3800,"A","B","F","DW",2,1,2,"A",2
"3966","09/03/2017",12420,12656,"A","B","E","CK",2,0,1,"A",2
"3967","09/03/2017",824,4474,"A","B","E","AW",3,0,2,"A",1
"3968","09/03/2017",1561,15295,"A","B","F","FF",2,1,6,"A",5
"3969","09/03/2017",715,3720,"A","A","E","FF",3,0,1,"A",1
"3970","09/03/2017",4606,3848,"A","B","F","OV",3,0,16,"A",9
"3971","09/03/2017",12417,12653,"A","A","G","CK",3,1,1,"A",1
"3972","09/03/2017",129,7769,"A","B","F","FF",4,6,24,"A",6
"3973","09/03/2017",4264,3433,"A","B","F","FF",5,0,1,"A",1
"3974","09/03/2017",4323,3510,"A","B","F","AW",2,0,5,"A",3
"3975","09/03/2017",14826,15458,"A","B","D","TD",2,0,0,"A",2
"3976","09/03/2017",2225,920,"A","A","E","DW",2,3,6,"A",3
"3977","09/03/2017",8140,8119,"A","B","D","AW",3,1,4,"A",2
"3978","09/03/2017",10633,10793,"A","B","D","CK",3,0,3,"A",3
"3979","09/03/2017",11724,11926,"A","B","G","OV",2,0,1,"A",1
"3980","09/03/2017",1021,5606,"A","A","F","FF",8,2,3,"A",3
"3981","09/03/2017",7604,7506,"A","B","F","DW",2,1,6,"A",2
"3982","09/03/2017",12722,12971,"A","B","F","AW",4,0,1,"A",1
"3983","09/03/2017",9009,9083,"A","B","F","WD",4,0,1,"A",1
"3984","09/03/2017",10826,10998,"A","B","E","CK",3,4,2,"A",5
"3985","09/03/2017",7417,7284,"A","B","E","AW",2,1,6,"A",3
"3986","09/03/2017",4365,3558,"A","B","F","TD",2,3,5,"A",2
"3987","09/03/2017",3587,2592,"A","B","F","AW",2,0,1,"A",1
"3988","14/03/2017",3056,1945,"A","B","F","AW",3,3,13,"A",3
"3989","09/03/2017",10369,10521,"A","B","D","AW",3,0,2,"A",2
"3990","09/03/2017",13216,13499,"A","B","D","CK",2,0,3,"A",2
"3991","09/03/2017",5236,4626,"A","B","F","OV",2,2,2,"A",1
"3992","09/03/2017",3806,2866,"A","B","E","CK",4,1,2,"A",2
"3993","09/03/2017",10961,11137,"A","B","F","AW",3,0,1,"A",2
"3994","09/03/2017",3249,2185,"A","C","E","AW",2,18,36,"A",19
"3995","09/03/2017",2135,809,"A","B","E","FF",2,0,4,"A",4
"3996","09/03/2017",6260,5909,"A","B","F","DW",2,1,2,"A",1
"3997","09/03/2017",10914,11089,"A","B","E","AW",2,0,1,"A",1
"3998","14/03/2017",14409,14767,"A","B","F","AW",3,0,1,"A",1
"3999","09/03/2017",3935,3029,"A","B","E","AW",3,0,0,"A",2
"4000","14/03/2017",7303,7157,"A","B","E","FF",3,1,1,"A",1
"4001","09/03/2017",1879,492,"A","B","E","HB",3,0,4,"A",5
"4002","09/03/2017",5329,4744,"A","B","E","TD",3,2,3,"A",3
"4003","09/03/2017",288,756,"A","B","E","DW",4,3,12,"A",3
"4004","09/03/2017",5225,4612,"A","A","E","FF",4,0,6,"A",6
"4005","09/03/2017",11692,11892,"A","B","F","FF",3,0,1,"A",1
"4006","09/03/2017",12238,12464,"A","B","F","FZ",1,0,1,"A",1
"4007","09/03/2017",7647,7551,"A","C","E","FZ",3,0,7,"A",5
"4008","09/03/2017",7511,7402,"A","B","F","DW",3,0,1,"A",2
"4009","09/03/2017",5034,4374,"A","B","F","FZ",4,0,1,"A",1
"4010","09/03/2017",2789,1617,"A","A","F","FF",3,0,1,"A",1
"4011","09/03/2017",12555,12798,"A","B","F","FF",3,0,2,"A",1
"4012","09/03/2017",2512,1272,"A","C","F","AW",4,1,1,"A",3
"4013","09/03/2017",5501,4957,"A","B","F","OV",2,2,7,"A",2
"4014","09/03/2017",6573,6298,"A","B","F","FF",4,4,10,"A",4
"4015","09/03/2017",991,5365,"A","A","E","FZ",3,2,10,"A",2
"4016","09/03/2017",6013,5605,"A","B","E","TD",2,3,7,"A",2
"4017","09/03/2017",13043,13308,"A","B","F","FF",4,0,2,"A",1
"4018","09/03/2017",1998,636,"A","B","F","FZ",1,0,1,"A",1
"4019","09/03/2017",4369,3563,"A","A","F","FR",2,1,1,"A",2
"4020","09/03/2017",2063,716,"A","B","F","OV",4,0,1,"A",1
"4021","09/03/2017",12913,13169,"A","B","F","FF",4,0,1,"A",1
"4022","09/03/2017",13421,13717,"A","B","D","AW",2,0,1,"A",1
"4023","09/03/2017",1455,14979,"A","B","F","FR",1,0,7,"A",3
"4024","09/03/2017",5859,5421,"A","B","E","FF",3,0,2,"A",2
"4025","09/03/2017",12578,12822,"A","C","D","OV",2,1,1,"A",3
"4026","09/03/2017",13074,13340,"A","B","E","AW",2,0,2,"A",1
"4027","09/03/2017",3912,3005,"A","C","G","AW",4,0,20,"A",6
"4028","09/03/2017",11119,11300,"A","B","F","AW",3,0,1,"A",1
"4029","09/03/2017",8897,8959,"A","B","F","CK",3,3,9,"A",3
"4030","06/03/2017",9875,9998,"A","B","F","AW",3,2,2,"A",2
"4031","09/03/2017",11346,11532,"A","A","F","TD",3,2,2,"A",2
"4032","09/03/2017",11933,12144,"A","B","G","AW",2,0,1,"A",2
"4033","09/03/2017",2700,1504,"A","B","E","AW",2,0,17,"A",1
"4034","09/03/2017",8771,8819,"A","C","E","WD",3,4,1,"A",6
"4035","09/03/2017",1898,516,"A","B","F","TD",2,1,2,"A",2
"4036","09/03/2017",12715,12964,"A","B","F","FF",3,0,2,"A",2
"4037","14/03/2017",5888,5458,"A","A","E","TD",3,2,19,"A",9
"4038","14/03/2017",4281,3457,"A","B","E","AW",5,2,3,"A",3
"4039","09/03/2017",11497,11692,"A","B","F","DW",3,1,1,"A",2
"4040","09/03/2017",5485,4940,"A","A","F","FZ",3,0,5,"A",2
"4041","09/03/2017",440,1810,"A","A","F","FZ",2,2,4,"A",4
"4042","06/03/2017",6000,5590,"A","B","F","FF",3,0,8,"A",2
"4043","14/03/2017",14105,14452,"A","B","E","AW",5,1,1,"A",1
"4044","09/03/2017",4546,3776,"A","C","E","CK",2,0,1,"A",1
"4045","09/03/2017",2385,1122,"A","B","F","TD",4,1,10,"A",3
"4046","09/03/2017",11968,12183,"A","B","G","FR",2,0,4,"A",4
"4047","14/03/2017",14612,15139,"A","B","E","CK",3,0,1,"A",1
"4048","09/03/2017",8698,8735,"A","B","F","FZ",3,3,11,"A",6
"4049","09/03/2017",14450,14822,"A","B","A","FF",3,0,0,"A",1
"4050","09/03/2017",9179,9264,"A","B","F","FF",2,0,1,"A",3
"4051","09/03/2017",3326,2278,"A","B","F","FF",3,0,1,"A",1
"4052","09/03/2017",1014,5517,"A","B","F","AW",2,0,5,"A",2
"4053","09/03/2017",3460,2440,"A","B","E","AW",2,0,4,"A",3
"4054","09/03/2017",190,16,"A","B","F","CK",3,0,1,"A",1
